insert_date,co2x,o2xx,temp,humi,sensor_name
2022-08-19 05:10:00,927.4999,20.93569,28.9601,70.85571,test                          
2022-08-19 05:05:00,926.8157,20.93569,29.00282,70.73212,test                          
2022-08-19 05:00:00,934.1922,20.93569,29.00282,70.54901,test                          
2022-08-19 04:55:00,954.4437,20.93569,29.00282,70.33844,test                          
2022-08-19 04:50:00,968.4747,20.93926,28.94675,70.34607,test                          
2022-08-19 04:45:00,975.0073,20.94282,28.97345,69.99512,test                          
2022-08-19 04:40:00,973.3625,20.93925,29.10162,69.51447,test                          
2022-08-19 04:35:00,983.0239,20.93926,29.10162,69.38934,test                          
2022-08-19 04:30:00,965.2328,20.94015,29.02953,69.487,test                          
2022-08-19 04:25:00,968.1245,20.94015,29.0589,69.44885,test                          
2022-08-19 04:19:00,970.6876,20.94015,29.07225,69.16199,test                          
2022-08-19 04:14:00,976.8137,20.94015,29.04555,69.03229,test                          
2022-08-19 04:09:00,976.8306,20.93658,29.0589,68.97736,test                          
2022-08-19 04:04:00,971.791,20.94015,29.04555,69.02008,test                          
2022-08-19 03:59:00,967.1273,20.94015,29.0589,68.7851,test                          
2022-08-19 03:54:00,979.071,20.93658,29.07225,68.5379,test                          
2022-08-19 03:49:00,992.6733,20.93658,29.04555,68.47076,test                          
2022-08-19 03:44:00,989.3053,20.93658,29.00282,68.55316,test                          
2022-08-19 03:39:00,994.0642,20.93658,29.01618,68.26324,test                          
2022-08-19 03:34:00,998.9042,20.93658,29.02953,68.07251,test                          
2022-08-19 03:29:00,1000.204,20.93658,29.01618,68.02063,test                          
2022-08-19 03:24:00,1000.225,20.93658,29.00282,67.88483,test                          
2022-08-19 03:19:00,1005.126,20.94015,28.98947,67.81158,test                          
2022-08-19 03:14:00,1015.46,20.93658,28.97345,67.68799,test                          
2022-08-19 03:08:00,1020.292,20.93301,28.91737,67.59644,test                          
2022-08-19 03:03:00,1020.801,20.93658,28.97345,67.39502,test                          
2022-08-19 02:58:00,1028.355,20.94015,28.97345,67.11426,test                          
2022-08-19 02:53:00,1041.284,20.94015,28.94675,67.00592,test                          
2022-08-19 02:48:00,1045.96,20.94372,28.9601,66.72516,test                          
2022-08-19 02:43:00,1046.583,20.94015,28.91737,66.54663,test                          
2022-08-19 02:38:00,1057.672,20.93658,28.90402,66.31012,test                          
2022-08-19 02:33:00,1061.242,20.93301,28.82926,66.17584,test                          
2022-08-19 02:28:00,1076.661,20.92944,28.8159,65.75928,test                          
2022-08-19 02:23:00,1084.71,20.92944,28.8159,65.51666,test                          
2022-08-19 02:18:00,1097.579,20.92944,28.75983,65.28473,test                          
2022-08-19 02:13:00,1107.515,20.92587,28.73312,64.99634,test                          
2022-08-19 02:08:00,1114.21,20.92587,28.67437,64.7522,test                          
2022-08-19 02:03:00,1119.069,20.92231,28.70374,64.11285,test                          
2022-08-19 01:58:00,1128.275,20.92231,28.69039,63.7146,test                          
2022-08-19 01:52:00,1138.674,20.92587,28.69039,63.31177,test                          
2022-08-19 01:47:00,1149.122,20.92944,28.6183,63.20648,test                          
2022-08-19 01:42:00,1145.281,20.93301,28.57824,62.64648,test                          
2022-08-19 01:37:00,1149.541,20.93658,28.54887,62.11548,test                          
2022-08-19 01:32:00,1149.156,20.94015,28.54887,61.62262,test                          
2022-08-19 01:27:00,1155.885,20.94372,28.5195,61.09161,test                          
2022-08-19 01:22:00,1153.495,20.94728,28.53552,60.74371,test                          
2022-08-19 01:17:00,1147.328,20.94372,28.50614,60.22186,test                          
2022-08-19 01:12:00,1136.125,20.92855,28.45007,59.56573,test                          
2022-08-19 01:07:00,1122.849,20.92499,28.38064,59.08966,test                          
2022-08-19 01:02:00,1125.679,20.92141,28.32456,58.26263,test                          
2022-08-19 00:57:00,1111.887,20.92141,28.30854,57.78656,test                          
2022-08-19 00:52:00,1108.037,20.92141,28.20706,56.42242,test                          
2022-08-19 00:47:00,1100.78,20.92141,28.13763,55.336,test                          
2022-08-19 00:41:00,1087.089,20.92141,27.94003,54.18701,test                          
2022-08-19 00:36:00,1061.497,20.92499,27.68368,53.03955,test                          
2022-08-19 00:31:00,1029.12,20.92498,27.36057,52.41241,test                          
2022-08-19 00:26:00,1031.751,20.92855,27.20569,51.06964,test                          
2022-08-19 00:21:00,1020.192,20.94728,27.78516,58.22601,test                          
2022-08-19 00:16:00,1018.22,20.95085,27.61425,55.28564,test                          
2022-08-19 00:11:00,1027.747,20.95799,27.59823,50.75378,test                          
2022-08-19 00:06:00,993.4674,20.95799,27.44335,46.8277,test                          
2022-08-19 00:01:00,1000.759,20.95799,27.26177,46.36383,test                          
